wikidata_id,name,imdb_id
Q3017580,David Burton Morris,nm0606483
Q3017811,Lorne Cardinal,nm0136482
Q3017815,David Dusa,nm2573820
Q2358187,Will Koopman,nm0465617
Q2360791,Vladimir Naumov,nm0622643
Q2361175,David Lammers,nm1079051
Q3302578,Maxime Giroux,nm2113645
Q3302999,Javier Grillo-Marxuach,nm0342057
Q3303527,Ray Comfort,nm1578846
Q3303626,Agim Kaba,nm1132544
Q2372665,Dmitry Kharatyan,nm0451422
Q2373179,Mikhail Yefremov,nm0947236
Q3305570,Mike Barker,nm0963341
Q3305753,Mike Richardson,nm0724700
Q3305871,Dave Willis,nm0932302
Q3306476,Ruddy Rodríguez,nm0736110
Q3308183,Michael Engler,nm0257554
Q3308227,Michael Gruskoff,nm0344710
Q3308234,Michael Haley,nm0355112
Q3308265,Michael Jablow,nm0413013
Q3308288,Michael Kang,nm1013093
Q4987445,Gila Bergqvist,nm3511372
Q4988369,Victoria Dyring,nm1492596
Q4118617,Aziza Amir,nm0024947
Q2358088,Haley Webb,nm2251716
Q5000735,Burt Weissbourd,nm0919218
Q5003786,"""By"" Dunham",nm0242261
Q5004373,Byron Habinsky,nm3241429
Q5004391,Byron Hurt,nm2109520
Q5004459,Byron Roberts,nm0730903
Q5004993,Béco Dranoff,nm0237087
Q5005055,Bénédicte Couvreur,nm1309676
Q3435067,Robert F. McGowan,nm0569697
Q3435192,Bobs Gannaway,nm0304432
Q2356459,Dirk Impens,nm0408248
Q2356576,Antonia San Juan,nm0760665
Q1459321,Vittorio Cecchi Gori,nm0147603
Q1460369,Veena Sud,nm0127894
Q1460528,László Vitézy,nm0900187
Q4121044,Dorothy Fadiman,nm0264936
Q4122763,Aleksandr Voytinskiy,nm0901265
Q4128874,Erik Gustavson,nm0003989
Q1454098,Richard Schickel,nm0771349
Q3437127,Robin Spry,nm0819901
Q1451225,Louis Jent,nm0421789
Q1452192,Nnamdi Asomugha,nm3060479
Q1452208,Fred Baker,nm0048452
Q4990534,Lisbet Wikner,nm0928026
Q4990986,Emma Åberg,nm1340870
Q4990993,Kristina Åberg,nm2041361
Q4992236,Mitchell Hurwitz,nm0403804
Q4994185,Rumle Hammerich,nm0358530
Q3308321,Michael J. Leeson,nm0498775
Q3308348,Michael Mailer,nm0537550
Q3308357,Michael Matzdorff,nm0560697
Q3308371,Michael McGreevey,nm0569951
Q3308434,Michael Paseornek,nm0664513
Q1457056,Friederike Jehn,nm1393934
Q1457301,Gianna Maria Garbelli,nm0304931
Q1457980,Friedrich A. Mainz,nm0537789
Q1458617,Friedrich Böhm,nm1562688
Q1458755,Paul Manning,nm0543355
Q3309678,Michel Frichet,nm0294769
Q3309714,Michel Gast,nm0309383
Q3309781,Michel Gohou,nm1169001
Q3309950,Michel Israël,nm0411473
Q3310033,Michel Klein,nm1201538
Q2646314,Alfredo Curti,nm0193174
Q2646323,Alfredo Fraile,nm0005708
Q2379325,Cullen Carr,nm1313303
Q2379501,Sérgio Tréfaut,nm0871708
Q2380085,Stéphane Brizé,nm0110300
Q3436708,Robert de Nesle,nm0626438
Q3437029,John Olsen,nm0647688
Q3437083,Robin Hardy,nm0362736
Q4988655,Lena Hanno,nm0360460
Q4989004,Jenny Lampa,nm0483821
Q4989474,Smita Talwalkar,nm1785537
Q4990392,Caisa Westling,nm0922825
Q2358017,Laura de Boer,nm2506235
Q2655000,Paul Logan,nm0517638
Q2655147,Peter Marc Jacobson,nm0414908
Q2655883,Geoffrey Nauffts,nm0622535
Q4994186,Lars Jönsson,nm0433646
Q4999775,Burnie Burns,nm0002438
Q5000709,Burt Kearns,nm0443988
Q5000730,Burt Styler,nm0836545
Q5000732,Burt Sugarman,nm0837396
Q2654006,Christopher Showerman,nm0962398
Q2654533,Paco Cabezas,nm2161247
Q2654847,Eli Noyes,nm0637524
Q1452243,Fred C. Newmeyer,nm0628345
Q1452257,Fred Dekker,nm0215269
Q1452295,Fred Freiberger,nm0293750
Q1452407,Fred Kohlmar,nm0463334
Q2642891,Alexander Ramati,nm0708034
Q2364234,Xavier Giannoli,nm0316306
Q2364442,Dex Elliot Sanders,nm0761524
Q2365772,Seth Kearsley,nm0444054
Q2366399,Ray Copeland,nm1152395
Q2366494,Yvon Marciano,nm0545701
Q3308437,Michael Patrick Jann,nm0417794
Q3308485,Michael Rotenberg,nm0744754
Q3308494,Michael Salkind,nm0758503
Q3308524,Michael Spencer,nm0818036
Q3308529,Michael Stevens,nm0828623
Q3308148,Michael Dinner,nm0227781
Q3308156,Michael Dounaev,nm1570493
Q3308160,Michael Dowse,nm0236226
Q3308181,Michael Epstein,nm0258515
Q2652721,André Paulvé,nm0667400
Q2652939,Larry Hankin,nm0359969
Q3316149,Miroslav Momčilović,nm1474292
Q3317025,Erin Brown,nm0612691
Q3317079,Mitchell Kriegman,nm0471233
Q3318863,Mohamed Ulad-Mohand,nm0880350
Q2367593,Mukesh,nm0006715
Q2368388,Daniel P. Mannix,nm0543438
Q2368906,Pattie Mallette,nm4399261
Q3307177,May Clark,nm0164281
Q3307843,David Rawlings,nm1062848
Q3307967,Michael Rowe,nm3669732
Q3308007,Michael B. Jordan,nm0430107
Q3312770,Miel Van Hoogenbemt,nm0393554
Q3312946,Miguel Arteta,nm0037708
Q3312959,Miguel Courtois,nm0183984
Q2656592,Jaakko Pakkasvirta,nm0657122
Q2653310,Anthea Sylbert,nm0843123
Q2653343,Anthony LaMolinara,nm0483608
Q3310800,Michel Saint-Jean,nm0756709
Q3310868,Michel Seydoux,nm0786733
Q3311401,Michelle Bonilla,nm0094636
Q3311443,Michelle Podroznik,nm0688071
Q4132614,Boris Galkin,nm0302261
Q4132834,Vadim Galygin,nm3222140
Q4132883,Yefim Galperin,nm0303312
Q4133872,Nikolay Garo,nm0307901
Q4134063,Ramiz Hasanoglu,nm2947619
Q2647294,Alix Madigan,nm0534893
Q2651925,Xavier Gélin,nm0350739
Q2652348,Anatol Nitschke,nm2336612
Q1452425,Fred Lyssa,nm0529284
Q1452569,Fred Williamson,nm0004365
Q1452990,Frederick S. Armitage,nm0035502
Q3325924,Pablo Berger,nm0074311
Q3326237,Moussa Touré,nm0869715
Q3327572,Mukul S. Anand,nm0002172
Q3328005,Kirk Shaw,nm1191033
Q2381285,Édouard Weil,nm0917946
Q2382518,Allan Francovich,nm0290712
Q2384259,Donna Hanover,nm0360535
Q3308531,Michael Sporn,nm0819443
Q3308547,Michael Tadross,nm0846333
Q3308593,Michael Z. Gordon,nm1140093
Q2375905,Shuhrat Abbosov,nm0007826
Q2376327,Tom Brady,nm0103744
Q2379091,Duke Erikson,nm1275501
Q4168041,Matthew J. Munn,nm3103829
Q4168601,Sharon Oreck,nm0649610
Q4168628,Bernard Smith,nm0807430
Q2394603,Jeff Tremaine,nm0871860
Q2394943,Nathan Wachsberger,nm0905162
Q2395964,Chi Muoi Lo,nm0516286
Q2396324,David Giler,nm0318429
Q1461506,Friedrich Pflughaupt,nm0679553
Q1462057,Gábor Várkonyi,nm0904649
Q1462955,Friedrich Wilhelm Gaik,nm1309972
Q1463322,Stephanie Rothman,nm0580571
Q1464721,Warren Fitzgerald,nm0280407
Q1465970,J. F. Lawton,nm0493369
Q4146284,Maarit Lalli,nm0482438
Q4147035,Arsen Gotlib,nm0331947
Q4147645,Vladimir Grammatikov,nm0334554
Q4147975,Hrant Tokhatyan,nm1372258
Q4148136,Boris Grachevsky,nm3576676
Q3311445,Michelle Morgan,nm1382242
Q3311471,Michelle Thorne,nm0861414
Q3311677,Michèle Pétin,nm0702467
Q3311678,Michèle Ray-Gavras,nm0713042
Q1474567,Alice Brauner-Orthen,nm2399345
Q1474572,Percy Stow,nm0832948
Q1474976,Lajos Lázár,nm0529483
Q2373467,Sy Bartlett,nm0058905
Q2373669,Sydney Box,nm0101511
Q2374504,Dorothy Lyman,nm0528147
Q2374832,Zoë Ball,nm0050493
Q2384359,Joseph Hardy,nm0362683
Q2385613,Laurel Chiten,nm0158318
Q1477753,Robert Berger,nm0074346
Q1478560,H. S. Rawail,nm0712540
Q1479869,Gordon Douglas,nm0235066
Q1479979,Gabriel Levy,nm0506414
Q1455328,Iiro Seppänen,nm1465996
Q1455428,Wanda Treumann,nm0872326
Q2368910,Susan Landau Finch,nm1405223
Q2369877,Sut Jhally,nm1126293
Q2370120,Suzanne Baker,nm0048952
Q2370999,Sven Burgemeister,nm0121173
Q2667006,Yasuhiro Yoshiura,nm3602074
Q2669356,Tommy Wirkola,nm2482088
Q2669372,Christopher Wiehl,nm0927382
Q4129571,Nikita Vysotsky,nm0904582
Q4131153,Alexey Gavrilov,nm3394394
Q4131637,Sergey Gazarov,nm0311059
Q2656667,Ulf Ekberg,nm0252280
Q2656696,Verity Lambert,nm0483324
Q2657468,María Sorté,nm0815244
Q2657694,Grégory Levasseur,nm0505183
Q3313116,Mika'ela Fisher,nm2393564
Q3313310,Mike Fleiss,nm1153907
Q3313586,Mike Werb,nm0921208
Q3314608,Mimi Polk Gitlin,nm0689316
Q3314796,Mindy Marin,nm0547484
Q4150169,Andre Gromkovski,nm2770172
Q4151001,Yuri Grymov,nm0344804
Q4152284,Aleksandr Gurevich,nm3561152
Q4153652,Renat Davletyarov,nm0205779
Q4155247,Ned Dowd,nm0235684
Q2400575,Tudor Giurgiu,nm0321363
Q2400644,Alan Ett,nm0262163
Q2401251,Michiel Vos,nm3280426
Q2401886,Don Reo,nm0720009
Q2402538,James Broughton,nm0112687
Q3321329,Miki Nadal,nm1301312
Q3322193,Hugo del Carril,nm0140459
Q3322512,Monte Brice,nm0108519
Q4180064,Sergey Zhigunov,nm0955671
Q4188299,Ivan Zassoursky,nm4555783
Q4188557,JD,nm2830982
Q4188656,Igor Zakharov,nm0952270
Q4191599,Sergey Zernov,nm0955100
Q4134172,Georges Hatot,nm1563072
Q4138646,Sergey Ginzburg,nm1768180
Q4139264,Vera Glagoleva,nm0321687
Q4142750,Yury Goldin,nm1375180
Q4142762,Alexander Goldstein,nm0326158
Q4163746,Fyodor Dobronravov,nm0229810
Q4166607,Sergey Dorenko,nm3397431
Q4167217,Vladimir Dostal,nm0234485
Q3329419,Nathaniel Kahn,nm0434896
Q3330735,Malcolm Barrett,nm0057217
Q4173661,Yegor Konchalovsky,nm0464847
Q4175343,Dimitry Elyashkevich,nm1029269
Q4176104,Natalya Yeprikyan,nm6183919
Q4176828,Pavol Barabáš,nm3777147
Q2657842,Adolfo Aristarain,nm0034899
Q2657882,Kel Mitchell,nm0005239
Q2658164,Ben Hillier,nm9127229
Q1467800,Fritz Podehl,nm1802780
Q1467825,Fritz Poppenberg,nm0691571
Q1468654,Fritz Thiery,nm0858057
Q1470086,Attila Árpa,nm0037074
Q1470170,Jolán Árvai,nm0959648
Q1471523,Frédéric Gonseth,nm0327384
Q4168820,Svetlana Druzhinina,nm0238679
Q4171916,Dmitry Dyachenko,nm2979103
Q4172230,Bob Ducsay,nm0003032
Q4173425,Denis Yevstigneyev,nm0947860
Q1484323,G. Srinivasan,nm1131063
Q1484733,Petra Haffter,nm0353135
Q1484780,Santiago Álvarez,nm0959588
Q1484829,Rune Waldekranz,nm0907049
Q2658944,Ivo Niehe,nm1465155
Q2662683,William Asher,nm0038906
Q2663764,Geoffrey Enthoven,nm0258172
Q1494868,Gary Hannam,nm0360322
Q1494904,Gary Kurfirst,nm0475673
Q1494906,Gary Levinsohn,nm0506013
Q4159704,Ruben Jaghinyan,nm1649798
Q4160059,Sarah Jacobson,nm0414912
Q4161104,Dmitry Dibrov,nm1463142
Q4162600,Ruben Dishdishyan,nm1333713
Q4163465,Călin Peter Netzer,nm0626754
Q3328027,Murali K. Thalluri,nm1994122
Q3328202,Murray Lerner,nm0503635
Q3328921,Carlos Velo,nm0892650
Q3328982,Cesáreo González,nm0328097
Q3308837,Michel Albertini,nm0016703
Q3308841,Michel Alexandre,nm0018875
Q3308861,Teddy Randazzo,nm0709739
Q3308884,Michel Ardan,nm0033929
Q3309204,Michel Caron,nm0139141
Q3333454,Maile Flanagan,nm0281068
Q3335584,Nancy Juvonen,nm0433339
Q3335603,Nancy Savoca,nm0001700
Q2394427,Erik Gandini,nm0304171
Q2397443,Felopimin Finos,nm0278339
Q2397462,Mark Achbar,nm0009788
Q2398628,Kristopher Van Varenberg,nm0888157
Q2400077,James V. Kern,nm0449462
Q2676755,Lee Philips,nm0680097
Q2679090,Billy Ray,nm0712753
Q4209066,Genjirō Arato,nm0033177
Q1466493,George Englund,nm0257698
Q1467023,Fritz Klotzsch,nm0460099
Q1467603,Laurens Straub,nm0833713
Q2403460,Jesse Vint,nm0006956
Q2403844,Jean-Paul De Vidas,nm0212125
Q2405762,Terry Sanders,nm0761739
Q2405939,Jurjen van Loon,nm1204741
Q1485091,Mario Zampi,nm0952761
Q1485131,Michel Montecrossa,nm3959403
Q1489537,Gabriel Pascal,nm0664257
Q1489956,Robert Lewis,nm0507673
Q1475273,Kathrin Lemme,nm0501398
Q1475309,Johnny Carpenter,nm0139383
Q1476159,Michel Bergmann,nm0074920
Q1476759,Arun Kumar Chatterjee,nm0474907
Q2389243,Takashige Ichise,nm0406772
Q2390555,Todd Hughes,nm0400968
Q2390812,Ute Emmerich,nm0256498
Q2673235,Sylvia Anderson,nm0027487
Q2675693,Fred Roos,nm0740407
Q2676164,Charles Walker,nm0907605
Q2676367,Dieter Frank,nm0290906
Q2669704,Louis van Gasteren,nm0309428
Q2669794,Deon Richmond,nm0725091
Q2671438,Paul Lieberstein,nm0509425
Q3318983,Mohammad-Reza Sharifinia,nm0788788
Q3319043,Mohammed Marouazi,nm1252474
Q3320791,Monique Annaud,nm0030288
Q3320820,Monique Chapelle,nm2675865
Q3320849,Monique H. Messier,nm0582130
Q3321267,Denice K.,nm1800185
Q1494912,Gary Kurtz,nm0476030
Q1496347,William L. Snyder,nm0811581
Q1496442,Gavin Wiesen,nm1026883
Q3323951,Morey Amsterdam,nm0025440
Q3323993,Morgan O'Neill,nm0642041
Q2683748,Graham Townsley,nm1749134
Q2684681,Jonathan Aube,nm0041263
Q2687017,Nathan Axelrod,nm0043495
Q2689880,Theo Frenkel,nm0294276
Q2690110,Souheil Ben-Barka,nm0070019
Q2690319,Salvatore Bonanno,nm0093756
Q1498814,Geir Ove Kvalheim,nm3552488
Q1499405,Victor Heerman,nm0373511
Q1501361,Jürgen Haase,nm0352055
Q1501393,Gene Deitch,nm0215126
Q2388301,Nabil Ayouch,nm0043953
Q2388576,Taika Waititi,nm0169806
Q2389088,Garik Martirosyan,nm2955149
Q1472757,Irena Dodalová,nm2880709
Q1473065,Tim Bevan,nm0079677
Q1473871,Fulvio Lucisano,nm0524670
Q4235827,Mikhail Kosyrev-Nesterov,nm3173399
Q4236503,Oleh Kokhan,nm3007688
Q4237277,Olena Kravets,nm7379272
Q4238951,Vladimir Arkadevitsj Krasnopolskiy,nm0469937
Q4201152,Nia Dinata,nm1145170
Q4203826,Andrey Iskanov,nm2310557
Q4205284,Ichikawa Utaemon,nm0406743
Q4207234,Gareth Evans,nm2153088
Q2664550,Kim Holland,nm0390748
Q2665938,David Mirkin,nm0592400
Q2666954,Arne Skouen,nm0804752
Q1502122,Mark Schlichter,nm0772325
Q4210666,Igor Kalyonov,nm0436316
Q4211683,Andrey Kamorin,nm1803286
Q4212975,Maksim Kapitanovsky,nm6198325
Q4213011,Aleksandr Kapitsa,nm3394462
Q4213081,Pavel Kaplevich,nm0438417
Q4214421,Lev Karakhan,nm2834528
Q4215774,Aleksandr Karpov,nm1890852
Q4216222,Marianne Maddalena,nm0534543
Q3335606,Nancy Tenenbaum,nm0854941
Q1699139,John Alton,nm0023003
Q1699312,John Benitez,nm0073177
Q1699374,John Boulting,nm0099589
Q1490505,Gabriele Mathes,nm0558502
Q1491615,Gal Uchovsky,nm0879799
Q1492132,Galip İyitanır,nm0412686
Q1493931,Kenneth Macgowan,nm0532284
Q1494198,Gareth Unwin,nm1060902
Q2697380,Shōgo Tomiyama,nm0866755
Q2698678,Steve Krantz,nm0469811
Q2699227,Rasmus Dinesen,nm1410629
Q2699310,Gerhard Fieber,nm0275796
Q2411817,Lita Stantic,nm0822711
Q2413340,William Cran,nm0186245
Q2413805,David Greenwalt,nm0339264
Q2414564,Felix E. Feist,nm0270765
Q1501394,Klaus Gietinger,nm0317479
Q1501408,Gene Milford,nm0587332
Q1501413,Gene Nelson,nm0625383
Q1490056,Gabriela Sperl,nm0818293
Q1490445,Ina Borrmann,nm0097385
Q2409726,Norman Foster,nm0287988
Q2409774,Adrián Guerra,nm2541742
Q2410088,Howard Gordon,nm0330258
Q1502999,Geoffrey S. Fletcher,nm2819316
Q1503741,Georg Bluen,nm1509890
Q1503913,Lew Rywin,nm0753499
Q1505328,James Runcie,nm1211666
Q4225401,Vladimir Kovalenko,nm5881514
Q4225592,Igor Kovalyov,nm0468335
Q4226691,Andrey Kozlov,nm7988659
Q4227042,Mikhail Kozyrev,nm3561644
Q4227174,Timo Koivusalo,nm0463581
Q4227521,Mikhail Kokshenov,nm0463805
Q2704999,Aleksei Guskov,nm0348888
Q2705246,Jacques de Baroncelli,nm0056334
Q2706935,Maxwell Atoms,nm1027050
Q4216283,Yongyoot Thongkongtoon,nm0861129
Q4219446,David Keosayan,nm0449083
Q4219578,Kirill Kerzok,nm10850754
Q4223139,Sam Klebanov,nm2497209
Q3331614,Myron Coureval Fagan,nm0265031
Q3331615,Myron Selznick,nm0783682
Q3331779,Hiroki Matsukata,nm0559487
Q2690664,Dwain Esper,nm0260871
Q2693047,Scott Bryce,nm0117302
Q2694227,Paul Voorthuysen,nm0903409
Q2695927,Matthijs van Heijningen,nm0374050
Q2415435,Lars-Magnus Lindgren,nm0511837
Q3048442,Edward Barbini,nm0053697
Q3048470,Edward C. Gillow,nm1164793
Q3048492,Ed Decter,nm0214036
Q3048583,Edward Kaufman,nm0442137
Q3050241,James Burrows,nm0123273
Q3050431,Meredith Scott Lynn,nm0528761
Q3050493,Elda Ferri,nm0274754
Q3050766,Eleuterio Rodolfi,nm0734958
Q2724329,Willy Lindwer,nm0512574
Q2726196,Shreyas Talpade,nm1662277
Q1702422,Johnny Vegas,nm0891943
Q1702735,Jon Amiel,nm0000750
Q2721505,Amol Palekar,nm0657505
Q2721648,Mohammad Bakri,nm0049235
Q2721855,Mammootty,nm0007123
Q2390966,Iolande Cadrin-Rossignol,nm0128301
Q2391214,Tamara Podemski,nm0687947
Q2391243,Tamara Stuparich de la Barra,nm1736077
Q2391535,Tamer Yiğit,nm6563624
Q2392013,Jean Tourane,nm0869606
Q1700788,John Langley,nm0486524
Q1700810,John Lee Mahin,nm0536941
Q1701000,John Maxwell,nm4517768
Q1701248,John Olden,nm0646090
Q1701310,John Paddy Carstairs,nm0141351
Q1701629,John Rutherford,nm0751978
Q1702035,John W. Burton,nm0123627
Q1702242,John Zaritsky,nm0953508
Q4241703,Anna Thomas,nm0858482
Q4244083,Manna,nm6464745
Q4249802,Sacha Gervasi,nm0315065
Q4250213,Sebastián Lelio,nm0133326
Q2407466,Ettore Tosi,nm1576693
Q2407511,Pat Sullivan,nm0838273
Q2408960,Guillaume Malandrin,nm0347029
Q3051947,Elías Querejeta,nm0703262
Q3051970,Emanuel Cohen,nm0169355
Q3052099,John Carl Buechler,nm0119106
Q1699413,John Briley,nm0109300
Q1699661,John Copeland,nm0178619
Q1700285,John Grierson,nm0340961
Q1700297,John H. Auer,nm0041678
Q2679452,Riccardo Schicchi,nm0771322
Q2682340,Martijn 't Hart,nm2304588
Q2700318,Randhir Kapoor,nm0196380
Q2700668,Greg Cipes,nm0996651
Q2709694,J. Gordon Edwards,nm0250053
Q1706810,Joseph Cross,nm0189200
Q1706986,Joseph Fields,nm0276284
Q3048589,Edward L. Plumb,nm0687571
Q3048715,Edward Warren,nm0912817
Q3048759,Edwin Baily,nm0047658
Q3048778,Edwin Carewe,nm0136888
Q3048819,Edwin Thanhouser,nm0857034
Q2713078,Franco Cristaldi,nm0188053
Q2716277,Helmuth Schönnenbeck,nm0778237
Q2718072,Vitali Kanevsky,nm0437592
Q2719798,Robert W. Paul,nm0666972
Q1494859,Gary Fleder,nm0001219
Q4228271,Yuri Kolokolnikov,nm0464305
Q4230666,Sophiko Shevardnadze,nm7059814
Q4231478,Grigori Konstantinopolsky,nm0465372
Q4231940,Stephen J. Friedman,nm0295375
Q1702754,Jon M. Chu,nm0160840
Q1703022,Alfred Bittins,nm0084541
Q1703265,Jonathan Murray,nm0615086
Q1703379,Massimo Guglielmi,nm0346583
Q4241574,Nick Kroll,nm1802209
Q1506831,George Abbott,nm0007973
Q3052800,Emmanuel Montamat,nm2906053
Q3052833,Emmanuel Priou,nm1841201
Q3052838,Emmanuel Prévost,nm0699547
Q3053027,Emmett J. Flynn,nm0283444
Q1506998,George Bloomfield,nm0089276
Q1507001,Karsten Aurich,nm1187492
Q1506084,Georg Stanford Brown,nm0113617
Q1506091,Wayne Blair,nm0992370
Q1506218,Georg Tiefenbach,nm3935828
Q1710722,Juanita Wilson,nm3397365
Q1710888,Judd Parkin,nm0662788
Q1711756,Jules Schermer,nm0771087
Q1711898,Julia Reichert,nm0717064
Q1497309,Otto Meissner,nm0577099
Q1498498,Sam J. Jones,nm0429207
Q1498627,Roberto D'Ettorre Piazzoli,nm0195689
Q2738917,Vikram Bhatt,nm0080333
Q2740357,Charles Roven,nm0746273
Q2740528,Benjamin Melniker,nm0578195
Q2741452,C. Gardner Sullivan,nm0837989
Q2741999,Avi Nesher,nm0626409
Q1704714,Josef Göhlen,nm0351354
Q1705550,Josef Richard Kaelin,nm1221005
Q1705885,Josef Than,nm0857004
Q1706646,Joseph Bologna,nm0004767
Q1507208,Gerhard F. Hummel,nm0401834
Q1507253,George Duroy,nm0244306
Q1507443,Martin Blankemeyer,nm1513356
Q1507506,Kurt Rittig,nm0728837
Q1507692,George Kirke Spoor,nm0819420
Q3051518,Ellis Kadison,nm0434356
Q3051562,Elmer Blaney Harris,nm0364668
Q3053159,Emory Johnson,nm0425049
Q3054299,Jean-Claude van Rijckeghem,nm0726892
Q3054378,Pete Walker,nm0908103
Q3054702,Enrique Rosas Aragón,nm0741082
Q3055590,Eoghan Mahony,nm2347302
Q1700383,John Harrison,nm0365666
Q1700513,John Hoyt,nm0398466
Q1703930,Sidney W. Pink,nm0684335
Q1704075,Jos Stelling,nm0826348
Q1704171,Josef Aichholzer,nm0014447
Q1704271,Josef Baumberger,nm0227800
Q3441794,Ronnie Screwvala,nm0780098
Q3441908,Óskar Jónasson,nm0433588
Q3442041,Rory Kelly,nm0446837
Q4251643,Brandon Jones,nm3623897
Q4252102,Yevgeny Lavrentyev,nm1126519
Q4253122,Ernie Lively,nm0113536
Q3057569,Erwin Verity,nm0894246
Q3058871,Esteban Ramírez,nm1802793
Q1707993,Joseph Seiden,nm0782393
Q1708020,Joseph Sistrom,nm0803161
Q1708464,Colin Wilson,nm0933213
Q2719916,Anand Tucker,nm0875793
Q2720213,David Yost,nm0949128
Q2721147,Dariusz Zawiślak,nm1002241
Q2079903,Bianca Bree,nm2929749
Q2080947,Donald F. Glut,nm0323304
Q2711817,Hans Conradi,nm0175753
Q2712084,Ivo Caprino,nm0135653
Q1508039,George Pelecanos,nm0670782
Q1508057,George William Pearson,nm0669260
Q3437212,Ademir Kenović,nm0448632
Q3437747,Rock Demers,nm0218362
Q3438787,Roger Cardinal,nm0003229
Q3438895,Roger Diamantis,nm0224564
Q3438982,Roger Frappier,nm0292024
Q3439179,Roger Le Bon,nm0494106
Q3439408,Roger Richebé,nm0724858
Q3442224,Rosalie Varda,nm0889518
Q3442595,Rosette,nm0703302
Q3442638,Rosie Fellner,nm1024311
Q3442740,Ross Bagdasarian Jr.,nm0046559
Q3062957,F. McGrew Willis,nm0932328
Q3062967,F. Richard Jones,nm0428059
Q3063566,Fabien Constant,nm2078734
Q3063690,Fabienne Colas,nm1719966
Q3063695,Fabienne Larouche,nm0488517
Q3060007,Eugène Lépicier,nm0529646
Q3061320,Evan Goldberg,nm1698571
Q3061461,Everett Chambers,nm0150329
Q3062856,Ezra Swerdlow,nm0842470
Q3570800,Xavier Thiam,nm0857737
Q3571014,Xiro Papas,nm0660333
Q3571491,Yan England,nm0257471
Q3571686,Yann Piquer,nm0685040
Q3572037,Yaël André,nm1715455
Q3063704,Fabienne Servan-Schreiber,nm0785782
Q3063708,Fabienne Vonier,nm0903348
Q3063837,Fabrice Coat,nm0167604
Q3063879,Fabrice Goldstein,nm1206845
Q3063880,Fabrice Giger,nm0317591
Q3065916,Rakeysh Omprakash Mehra,nm1018493
Q1711958,Julian Blaustein,nm0087906
Q1712018,Julian Krainin,nm0469313
Q1712053,Julian Rosefeldt,nm2143474
Q1712073,Julian Wintle,nm0936064
Q1712168,Julie Davis,nm0006874
Q2721194,Albert Warner,nm0912394
Q2721204,Michael Arias,nm0034712
Q3439747,Rohan Sippy,nm1391682
Q3440277,Roland Tual,nm0875588
Q3440474,Catherine Coulson,nm0183466
Q3440692,Romain Le Grand,nm1021806
Q2745500,Jack Mulhall,nm0611804
Q2745616,Rawson Marshall Thurber,nm1098493
Q2077188,Mark Hudson,nm0399917
Q3438207,Rod Amateau,nm0024120
Q3438227,Rodney Moore,nm0601815
Q3438492,Rodrigue Jean,nm0419877
Q3438648,Roger Andrieux,nm0029010
Q3438717,Roger Blanc,nm0086960
Q3438731,Nils Dahlström,nm0197173
Q2085701,Phil Rawlins,nm0712651
Q2086266,Christian Fechner,nm0269992
Q2086284,Philip Koch,nm2279441
Q3056411,Eric Steel,nm0824414
Q3056547,Erik Hansen,nm0360779
Q3057177,Ernest Shipman,nm0794094
Q3057530,Erwan Marinopoulos,nm2198679
Q2734356,Corneliu Porumboiu,nm1717949
Q2738010,Gabriel Iglesias,nm0407101
Q3440854,Martijn van Nellestijn,nm1390872
Q3440872,Roman Kroitor,nm0471993
Q3441185,Romed Wyder,nm0943648
Q3441196,Romeo Muller,nm0612239
Q3441273,Romuald Boulanger,nm3409161
Q3066875,Farid Dms Debah,nm1096148
Q3067244,Fatmir Koçi,nm0469063
Q3067901,Federico Curiel,nm0192698
Q3067939,Federico Valle,nm0884904
Q3455507,Régine Vial,nm1743231
Q3459052,S. F. Brownrigg,nm0115259
Q3460894,Sacha Gordine,nm0329928
Q3461078,Sadaf Foroughi,nm2080959
Q3461215,Saeed Akhtar Mirza,nm0592595
Q3467605,Threes Anna,nm2519777
Q3441396,Ron Hansen,nm0361069
Q3441443,Ron Oliver,nm0646987
Q3441512,Ronald Davidson,nm0203477
Q3441781,Ronnie Cramer,nm0186196
Q1707096,Joseph E. Gershenson,nm0314829
Q1707323,Joseph Janni,nm0417830
Q2077342,Peter Ohlendorf,nm4914866
Q2077368,Peter Ott,nm0653059
Q2078186,Peter Schran,nm2370931
Q2079169,Peter Zenk,nm0954874
Q2079584,Robert Wall,nm0908378
Q2742292,Vishal Bhardwaj,nm0080235
Q2744017,Ray Lawrence,nm0492979
Q2744679,Pere Portabella,nm0691908
Q1709956,Mark Hellinger,nm0375446
Q1710106,Wilhelm Utermann,nm0882505
Q2082056,Ben Falcone,nm1229520
Q4253466,Vítor Gonçalves,nm0328627
Q4254987,Sylwester Latkowski,nm1081695
Q4255760,Leonid Lebedev,nm0495531
Q3568902,William Reiss,nm1208638
Q3568926,William Sackheim,nm0755266
Q3568985,William T. Lackey,nm0480130
Q3446584,Rubén Aguirre,nm0013749
Q3446589,Rubén Galindo Aguilar,nm0302201
Q3449586,Zana Marjanović,nm1323562
Q3452986,Rui Simões,nm0801494
Q3453551,Rustam Akhadov,nm0015235
Q3453579,Rusty Lemorande,nm0501544
Q1717846,Jürgen Wohlrabe,nm1025505
Q1718193,K. P. Kottarakkara,nm2129914
Q1718539,Regina Ziegler,nm0956133
Q2086772,Philipp Hamber,nm4169313
