wikidata_id,name,imdb_id
Q23747440,Meyrem Yavuz,nm6672085
Q23751533,Immo Rentz,nm0719905
Q23754681,Patrick O'Brien,nm0639766
Q23759054,Nicolai Kätsch,nm0477700
Q23759238,Daniel Diot,nm0228070
Q23759511,Dragan Rogulj,nm0737421
Q23759720,Gerhard Hierzer,nm0383200
Q23761813,Justin Martinez,nm2301412
Q23762011,Shaji Kumar,nm1521514
Q23765072,Martin Stingl,nm0830440
Q23765568,L. William O'Connell,nm0640116
Q11996928,Ragnar Sørensen,nm0845717
Q4526369,Grigory Shpakler,nm0795309
Q4527267,Valeri Shuvalov,nm0796047
Q4527838,Vyacheslav Shumsky,nm0795878
Q4531508,Boris Elkis,nm0253902
Q4531815,Walther van den Ende,nm0005698
Q4534843,Sergey Yurizditsky,nm0951062
Q4723879,Alfredo Traverso,nm0871344
Q4724941,Ali Kazimi,nm0005629
Q4725843,Alice Elliott,nm0254359
Q4734202,Aloha Wanderwell,nm10648823
Q4736872,Alton Brown,nm0113002
Q2832432,Alejandro Chomski,nm1145057
Q2832546,Alexander Knyazhinsky,nm0461862
Q2832808,Alessandro Piva,nm0686074
Q2833987,Alexandre Promio,nm0698645
Q3903204,Piero Clemente,nm0166162
Q3916350,Yrjö Norta,nm0635969
Q3930175,Raoul Torresi,nm0312513
Q3930583,Ravi K. Chandran,nm0151533
Q3934483,Riccardo Grassetti,nm0335881
Q1876183,Luigi Kuveiller,nm0005765
Q1878134,Lutz Konermann,nm0007180
Q1889725,Remi Adefarasin,nm0001899
Q1891308,Manto Sillack,nm0798067
Q1891599,Manuel Lommel,nm1691238
Q1891623,Manuel Merino Rodríguez,nm0005795
Q1892611,Marc Fossard,nm0287610
Q20156220,Bengt Widell,nm0927060
Q20164386,Jan Vlnas,nm4178530
Q20171183,Michael Bertl,nm0078139
Q20177471,U. K. Senthil Kumar,nm3605018
Q20200351,Monika Plura,nm3390006
Q20202218,Ramananda Sengupta,nm0783988
Q20242860,Georg Paezel,nm1803861
Q20243048,Marc Rohnstock,nm2371431
Q4799064,Arthur Higgins,nm0383329
Q4800032,Arthur Provis,nm1646364
Q4802482,Arvind Krishna,nm7167662
Q4805455,Ashley Greyson,nm1506084
Q4818122,Attar Singh Saini,nm1620188
Q4818309,Tony Tarantino,nm0850229
Q2835138,Alfred Gandolfi,nm0304183
Q2835334,Alfred Milotte,nm0590549
Q2837732,Allan Kroeker,nm0471862
Q2837885,Allen G. Siegler,nm0005874
Q2837913,Allen Smith,nm0807270
Q2840609,Alvin Wyckoff,nm0005931
Q2846563,Andrew Black,nm10509441
Q23868336,Hossein Rajabian,nm10684678
Q23887910,Sylvie Carcedo,nm0136269
Q23887994,Assan Imanaliev,nm3121095
Q23888153,Georg Zengerling,nm4525296
Q23888169,Michele Gentile,nm5608895
Q23889046,Christian Haardt,nm5608872
Q23889092,Jos van Schoor,nm0774826
Q23889257,Mark Ellam,nm1139699
Q4706309,Alan Calzatti,nm0131018
Q4707321,Alan Metzger,nm0582721
Q4707662,Alan Root,nm0740497
Q4708126,Alan Zweig,nm0958997
Q4711509,Albert Yavuryan,nm0946913
Q4746918,Amitabha Singh,nm1873287
Q4747423,Amnon Salomon,nm0758883
Q12000565,Sindre Kinnerød,nm8346929
Q12002712,Ferdinand Pečenka,nm0669543
Q12014047,Hossein Maleki,nm0539335
Q12016220,Mohammad Reza Sokoot,nm6510151
Q12016229,Morteza Ghafuri,nm2772026
Q12021498,Ilja Bojanovský,nm4222255
Q12022030,Ivan Šlapeta,nm0805292
Q3848272,Mario Amura,nm1193641
Q3848580,Mario Fioretti,nm0278540
Q3850989,Massimiliano Amato,nm0024173
Q3851491,Massimo Terzano,nm0856169
Q3852438,Maurice Prather,nm0695370
Q1899422,Marius Dybwad Brandrud,nm3120137
Q1900489,Mark Vicente,nm0895917
Q1901547,Markus Hausen,nm0369498
Q2829400,Al Ruban,nm0747779
Q2829664,Alain Choquart,nm0159175
Q23915278,Linus Eklund,nm1379859
Q23926941,Arturo Zavattini,nm0953789
Q23928454,David Geddes,nm0311454
Q23930950,Reinhard Köcher,nm0477783
Q23930967,Uwe Schäfer,nm0778093
Q23931044,Hans Rombach,nm0739135
Q23931149,Sarah Rotter,nm1495965
Q3940887,Romolo Garroni,nm0308528
Q3956085,Sergio D'Offizi,nm0005937
Q3956273,Sergio Salvati,nm0759331
Q3972683,Stefano Ricciotti,nm0723312
Q3985417,Thaddeus O'Sullivan,nm0642823
Q2864545,Art Lloyd,nm0515921
Q2865185,Arthur L. Todd,nm0865115
Q2865244,Arthur Marvin,nm0555522
Q2865389,Arthur Wong,nm0938939
Q12095012,Aleksei Gerasimov,nm0314042
Q12098669,Volodymyr Huyevsky,nm1458753
Q12099320,Vladimir Davydov,nm2131835
Q12104875,Mykola Zhuravlyov,nm0955896
Q12110971,Oleksandr Koval,nm1729774
Q12115119,Viktor Krutin,nm0472923
Q12115744,Nikolai Kulchitsky,nm0474462
Q12120133,Boris Myasnikov,nm0616568
Q12120358,Oleksandr Mazepa,nm5784817
Q12121133,Nikolay Mandrich,nm9875082
Q12121533,Oleg Martynov,nm0554434
Q12121751,Oleg Maslov-Lisichkin,nm0556534
Q12127788,Mykhailo Ivanov,nm0412062
Q12130906,Oleksandr Mukhin,nm2088998
Q23816923,Torsten Lenkreit,nm1779990
Q23825119,Florian Hoffmeister,nm0389285
Q23829721,Michele D'Attanasio,nm1428360
Q23833729,Georg Diemannsberger,nm1823559
Q23835929,Yanaki Manaki,nm1046053
Q23836196,Dominik Schunk,nm1123293
Q23843063,Leonardo D'Antoni,nm2390116
Q23857210,Ralph Netzer,nm0626758
Q3934563,Riccardo Pallottini,nm0005822
Q3936085,Rino Filippini,nm0277107
Q3938358,Robert Martin,nm0552977
Q3938697,Roberto Cimatti,nm0003024
Q3938809,Roberto Forza,nm0287501
Q23936882,Andreas Bein,nm0067237
Q23976939,Ken Hodges,nm0388187
Q23979129,Hans Selikovsky,nm0783178
Q23990192,Hans Bloch,nm1764384
Q23990955,Ernst Krohn,nm0471974
Q23992030,Haskell Boggs,nm0091772
Q24004689,Heinz Schnackertz,nm0005861
Q24004761,Dieter Zimmermann,nm1037531
Q4017832,"Wallace McCutcheon, Sr.",nm0567363
Q4019042,Werther Germondari,nm0314597
Q4027412,Antti Peippo,nm0670549
Q4055520,Oleg Avdeyev,nm0042827
Q2849296,Ange Leccia,nm1181727
Q2851325,Anne Wheeler,nm0923768
Q2857539,Antony Cordier,nm0179576
Q2863277,Arnaud Larrieu,nm0488623
Q2829728,Alain Derobe,nm0220484
Q2829751,Alain Douarinou,nm0234644
Q2829757,Alain Dostie,nm0234500
Q2831543,Albert Schimel,nm0771779
Q2832321,G.R. Aldo,nm0017622
Q12022917,Jan Němeček,nm0625878
Q12023037,Jan Roth,nm0744873
Q12026706,Josef Vaniš,nm0889146
Q12027507,Ján Ďuriš,nm0244150
Q12032460,Ladislav Brom,nm0111278
Q23806055,Jörg Adams,nm1125066
Q23806063,Rüdiger Spott,nm2455928
Q23806100,Hubert Märkl,nm1340913
Q23806858,Johannes Geyer,nm0315411
Q23809208,Jenni Chang,nm5714505
Q4760917,Andy Kwong,nm0477292
Q4767004,Anna Foerster,nm0283816
Q4767090,Anna Howard,nm1054617
Q4768165,Anne Berit Vestby,nm0895338
Q4768980,Annelise Reenberg,nm0715862
Q4011268,"Victor Nelli, Jr.",nm0625065
Q4821278,Augusto Cabrita,nm0127908
Q4830919,Ayananka Bose,nm1808896
Q4837267,Baba Azmi,nm0044337
Q4838326,Baby Islam,nm0411256
Q4842212,Baha Gelenbevi,nm1096835
Q23794218,Claus Deubel,nm0221986
Q23794604,Sascha Seifert,nm2108256
Q23805543,Peter Trilling,nm1725618
Q23805581,Oliver Schwabe,nm1083566
Q23805924,Michael Loeken,nm0517285
Q12059251,Tomáš Kudrna,nm4065842
Q12073717,Igor Ivanov,nm2527819
Q12073829,Nikolay Ivasiv,nm0412206
Q12074274,Mykola Ilchuk,nm0407599
Q12085446,Oleksandr Buzylevych,nm7199607
Q12088038,Valentyn Vasyanovych,nm5024832
Q5438789,Fawn Yacker,nm0945036
Q5451991,Shigeichi Nagano,nm0619127
Q5452147,Firooz Malekzadeh,nm0539343
Q5480448,Francis Carver,nm0142554
Q5486378,Frank E. Johnson,nm0425100
Q5489080,Frank Prinzi,nm0697910
Q5492176,Franklyn Barrett,nm0057136
Q23809211,Lisa Dazols,nm5713562
Q23809252,Joachim Hasse,nm0368387
Q23816908,Rudolf K. Wernicke,nm0921534
Q12140010,Arkadi Pershin,nm0675427
Q12140668,Aleksandr Pishchikov,nm0685487
Q12141108,Eduard Pluchyk,nm0687524
Q12141617,Poznansky Sergey Vladimirovich,nm0694785
Q12141617,Poznansky Sergey Vladimirovich,nm6385314
Q12144814,Oleksiy Prokopenko,nm0698603
Q12145618,Yuriy Pustovy,nm0701155
Q12148685,Yuriy Romanovsky,nm0739050
Q12150557,Oles Sanin,nm0762781
Q12152659,Fedir Sylchenko,nm0797933
Q12153998,Victor Smorodin,nm7834586
Q12157213,Aleksandr Stanke,nm0822346
Q12167247,Anatoliy Khymych,nm4683834
Q12167250,Georgi Khimchenko,nm0451639
Q12170987,Yury Shaygardanov,nm0787614
Q12199284,Pedro Marzialetti,nm0555810
Q12229845,Günter Euringer,nm0262380
Q12250811,Wahid Farid,nm0267423
Q12253149,Alejandro Olabarria,nm0645997
Q12257885,Flavio Martínez Labiano,nm0554871
Q12258640,Gonzalo Fernández Berridi,nm0077361
Q2900935,Morando Morandini,nm0603041
Q2903668,Billy MacLellan,nm0533832
Q2926110,Brook Silva-Braga,nm2646310
Q2926680,Bruno Carrière,nm0140637
Q2927163,Bryan Larkin,nm1385922
Q2930444,C. M. Pennington-Richards,nm0005826
Q2938894,Carl E. Guthrie,nm0349246
Q24004904,Werner Schmidtke,nm1037296
Q24005635,Paul Livingstone,nm7402234
Q24006302,Carlos Klein,nm1439377
Q24007493,Philippe Gasnier,nm3721343
Q24007784,Claudia Rauch,nm0711992
Q24007821,Dennis Siebold,nm3078186
Q5545321,Jonas Alarik,nm0016067
Q5545546,Karl-Erik Alberts,nm0016751
Q5546115,George Webber,nm0916379
Q5549124,Gerald Finnerman,nm0278240
Q5549176,Gerald Gibbs,nm0316674
Q5550179,Gerard Ungerman,nm0881208
Q12273710,Boris Misirkov,nm0592826
Q5339289,Edmund Bielawski,nm3546896
Q5340415,Eduard Ingris,nm0409064
Q5341462,Edward A. Kull,nm0474631
Q5342719,Edward Earle,nm0247305
Q5344146,Edward Linden,nm0005775
Q2924617,Brett Piper,nm0684879
Q3880486,Oberdan Troiani,nm0873359
Q3893852,Paolo Carnera,nm0138711
Q3896144,Hélène Louvart,nm0522173
Q3897086,Pasquale Mari,nm0546938
Q16673135,Romain Winding,nm0934722
Q16677352,Sofian El Fani,nm1384878
Q16713604,Piotr Stasik,nm2334530
Q16713845,Pius Neumaier,nm5771222
Q16727541,Christopher Blauvelt,nm0087918
Q4138316,Goert Giltay,nm0319722
Q4138609,Mikhail Gindin,nm0319928
Q4138624,Valeri Ginzburg,nm0320191
Q4138674,Aleksandr Gintsburg,nm0320177
Q4139717,Mikhail Glider,nm0322832
Q4142756,Adriano Goldman,nm1136263
Q24053341,Mohammad Haddadi,nm4796384
Q24053344,Arastoo Givi,nm3697166
Q24053731,Dustin Kahia,nm2956074
Q24063854,Kurt Mayer,nm0562446
Q24075284,Henry Braham,nm0103956
Q24116367,Jürgen Heck,nm2682695
Q24175301,Kim Hyung-koo,nm0453484
Q2847205,André Barlatier,nm0005646
Q2847658,André Diot,nm0228069
Q2847822,André Gazut,nm0311135
Q2847833,André Germain,nm0314443
Q2848697,André Thomas,nm0858472
Q2848728,André Turpin,nm0878031
Q2865942,Arturo Gallea,nm0302680
Q2879304,Bahman Kiarostami,nm0452103
Q14883745,Jan Nyman,nm0638779
Q14898684,Mahmoud Koushan,nm0476268
Q14906498,Carl Buderus,nm2862679
Q14917901,Jacek Bławut,nm0087933
Q14931505,Aleksandr Antipenko,nm0031099
Q14948495,Frigyes B. Marton,nm0044576
Q15051733,Jean Collomb,nm0172843
Q4057026,Mikhail Agranovich,nm0013274
Q4062428,Vadim Alisov,nm0019711
Q4063424,Barbara Alvarez,nm1204748
Q4071380,Viktor Asmus,nm0039568
Q4071602,Sergey Astakhov,nm0039945
Q4071945,Alisattar Atakishiyev,nm1135188
Q4072750,Evgeny Afineevsky,nm1017958
Q3938840,Roberto Gerardi,nm0314014
Q3939129,Roberto Russo,nm0751721
Q3939248,Roberto de Chomón-Ruiz,nm1597939
Q3939972,Rodolfo Lombardi,nm0518402
Q3940645,Romano Albani,nm0016295
Q12260020,Iñaki Aizpuru Zubitur,nm0014957
Q12260228,Javier Agirre,nm0013707
Q12261460,Kiko de la Rica,nm0209364
Q12266464,Ramon Saldias,nm0757907
Q12268926,Víctor Azkona,nm0044158
Q12272671,Atanas Tasev,nm0850852
Q2939262,Carlo Varini,nm0002299
Q2939469,Carlos Suárez,nm0840757
Q2942170,Cathrine Asmussen,nm1321187
Q2943813,Pirjo Honkasalo,nm0393345
Q16728330,Manuel Dacosse,nm1449624
Q16729303,Gireesh Gangadharan,nm5807498
Q16729745,Zachary Heinzerling,nm2784978
Q16730057,Faredoon Irani,nm0409789
Q16730239,Anand Jeeva,nm6009317
Q16730562,B. Kannan,nm0437789
Q24013778,Andrea Bussmann,nm4637493
Q24035278,Gerald Kerkletz,nm0449370
Q24036375,Raúl Martínez Solares,nm0554925
Q24037254,Jim Whitaker,nm0924275
Q24040252,Astrid Heubrandtner,nm0381814
Q24042394,Tomàs Pladevall Fontanet,nm0686385
Q24042620,Wolfgang Liemberger,nm2849818
Q24045945,Frank Amann,nm0023901
Q24050265,Koray Kesik,nm4256267
Q5365019,Ellen Spiro,nm0819074
Q5368775,Emad Burnat,nm4796818
Q5371724,Emiliano Torres,nm0868623
Q5389694,Erkko Kivikoski,nm0457883
Q5393261,Ernest Higgins,nm0383382
Q5393660,Ernest Palmer,nm1369398
Q14326055,Jim Denault,nm0002681
Q14428332,Claire Mathon,nm1083857
Q14504755,Kenny Tse,nm2658329
Q14527188,Adriano Mancori,nm0541539
Q14701621,Carlos Marcovich,nm0546006
Q14702694,Sebastian Heinzel,nm1919401
Q5407085,Eugene Boyko,nm0102144
Q5408018,Charles Harten,nm0366647
Q5408583,Eugène Py,nm0701393
Q5412601,Viktor Gluck,nm0323238
Q5435144,Farhad Mann,nm0542752
Q4106093,Yury Veksler,nm0892189
Q4124222,Boris Volchek,nm0901359
Q4124406,Mark Volynets,nm0901829
Q4127199,Sergei Vronsky,nm0904132
Q4131154,Anatoliy Havrylov,nm3006096
Q4132873,Mikhail Galper,nm0303304
Q4133366,Yuriy Gantman,nm0304612
Q4134982,Igor Gelein,nm0312270
Q4172582,Ilya Dyomin,nm0245956
Q4173425,Denis Yevstigneyev,nm0947860
Q4174440,Yuri Yekelchik,nm0947331
Q4175126,Yuri Yelkhov,nm0947372
Q4175343,Dimitry Elyashkevich,nm1029269
Q4179240,Yuri Zhelyabuzhsky,nm0770703
Q4083547,Ivan Belyakov,nm0069739
Q4083809,Carl Boenish,nm0091292
Q4084913,Shandor Berkeshi,nm1434556
Q4096659,Konstantin Brovin,nm0112857
Q4099200,Teodor Bunimovich,nm1240999
Q4099821,Aleksandr Burov,nm0122972
Q4105281,Rudolf Vatinyan,nm0890238
Q23892550,Andreas Zeiner,nm6155244
Q23892602,Herwig Niederer,nm8054740
Q23893149,Itai Raziel,nm6002955
Q23895159,Ralf Nowak,nm1474478
Q23901069,Christoph Feller,nm0271433
Q23905951,Nadine Lang,nm1654304
Q4875338,Başar Sabuncu,nm0754952
Q16633395,Jan Röed,nm0753901
Q16633431,Petrus Sjövik,nm2207778
Q16633561,Mikael Wiström,nm0936648
Q16649213,Andrei Feher,nm0270413
Q16669972,Pierre Dupouey,nm0243359
Q16853545,Giuseppe Caracciolo,nm0135857
Q16864582,Ray Ries,nm0726336
Q16865049,Sebastian Blenkov,nm1028202
Q16875163,Richard Rowley,nm0746823
Q16875215,Ward Russell,nm0751505
Q16885906,Tony Stone,nm2708306
Q2959429,Charles J. Stumar,nm0836181
Q2959833,Charles Moisson,nm2487296
Q2960264,Charles Suin,nm0837649
Q2960355,Charles Urban,nm0881616
Q2960820,Charlie Bauer,nm0061772
Q13581314,Martin Kenzie,nm0449027
Q13595311,Joel Coen,nm0001054
Q13595531,Ethan Coen,nm0001053
Q16732547,Michael Graversen,nm1441509
Q16732749,Sanjeev Mohapatra,nm4058506
Q16732749,Sanjeev Mohapatra,nm4673569
Q16733851,Iván Dariel Ortíz,nm0651150
Q16734247,Bhushan Patel,nm1022024
Q16910057,Wiam Simav Bedirxan,nm6436112
Q16922658,Keung Kwok Man,nm0450646
Q16934978,Autumn Durald,nm2557161
Q16935054,Bhaskaran K.M,nm7665540
Q16935094,David Lowery,nm1108007
Q5550298,Gerardo Olivares,nm1942303
Q5550976,Germain Burger,nm0121195
Q5552175,Håkan Alexandersson,nm0018813
Q5555118,Karl Andersson,nm0027722
Q5562292,Pentti Auer,nm0041684
Q16751743,James Suttles,nm2086819
Q16751764,Sivakumar Vijayan,nm4345998
Q16773795,Claudio Racca,nm0705038
Q16832182,Thomas S. Hermansen,nm1045551
Q16834130,Ishan Arya,nm0038166
Q16843495,Baldwin Li,nm3172989
Q16846124,Christopher Rowe,nm0746484
Q16853354,James Wilson,nm0933549
Q16731352,Lee Mo-gae,nm1371243
Q16731386,Julio Lencina,nm0501745
Q16731598,Lol Crawley,nm0187018
Q16731742,M. S. Prabhu,nm1179054
Q16731753,Dan Macarthur,nm1238254
Q4848609,Baird Bryant,nm0047858
Q4850120,Balasubramaniem,nm1686647
Q4854581,Saroj Kumar,nm7019609
Q4858738,Barbara Baska,nm2987793
Q4865089,Bart Mastronardi,nm2148422
Q2895799,Nurith Aviv,nm0043232
Q2897471,Bernard B. Ray,nm0712748
Q2897650,Bernard Cavalié,nm0146805
Q2897991,Bernard Gosselin,nm0331618
Q2898651,Bernard Taisant,nm0846867
Q5492326,Frano Vodopivec,nm0900787
Q5492858,Franz Koch,nm0462302
Q5495565,Fred J. Lincoln,nm0511107
Q5495658,Farbod Khoshtinat,nm3958348
Q5495749,Fred LeRoy Granville,nm0335752
Q5505022,Fritz Spiess,nm2509298
Q5512324,George Krugers,nm4332057
Q5515586,Gabriel Cowan,nm1410462
Q4158672,Vadim Derbenyov,nm0220234
Q4159118,Juan Carlos Desanzo,nm0220895
Q4163444,Vladimir Dobrzhansky,nm0229853
Q4163745,Fyodor Dobronravov,nm0229809
Q4164958,Dmitriy Dolinin,nm0231057
Q4168966,Mikhail Druyan,nm0238669
Q4170241,Apollinary Dudko,nm0240088
Q5577263,Adrian Bjurman,nm0084885
Q5578298,Lars Björne,nm0085022
Q5578544,Hilding Bladh,nm0086034
Q5580151,Walter Boberg,nm0090361
Q5581033,Fredrik Boklund,nm2054189
Q5582218,Gonzalo Menéndez-Pidal,nm0580051
Q5582557,Åke W. Borglund,nm0096690
Q5524242,Garry Waller,nm0909045
Q5526051,Gary Thieltges,nm0857982
Q5538583,George Dorobanțu,nm3095652
Q5540370,George Heath,nm0372648
Q5540722,Sten Aaröe,nm0007525
Q5544910,George Stretton,nm0834293
Q5545030,George T. Clemens,nm0166022
Q24175455,W. P. Hassenstein,nm0368464
Q24189997,Aravinnd Singh,nm4271685
Q24203452,Jack Draper,nm0005691
Q13420957,Jozef Míček,nm0617793
Q13429300,Nick Brandestini,nm2277489
Q13435549,Sebastiano Celeste,nm0148018
Q13460705,Marco Incagnoli,nm3704124
Q13461808,Devereux Jennings,nm0222354
Q13472971,Carlo Poletti,nm0688992
Q5393850,Kalle Peronkoski,nm0674427
Q5394414,Ernie Clark,nm0163920
Q5398181,Esko Nevalainen,nm0627284
Q5400825,Esteban Sapir,nm0764591
Q5402991,Ethan Vogt,nm0901074
Q5404962,Jean-Noel Mustonen,nm1780316
Q13602305,Nick Copus,nm0178944
Q13637611,Frans Bromet,nm0111306
Q13638906,Dominikus Probst,nm0698239
Q13644938,Jonathan Dayton,nm0206760
Q14293202,Marco Scarpelli,nm0769255
Q15139311,Sylvain Verdet,nm1857490
Q15142107,Vincent Mathias,nm0558776
Q15142199,Philippe Guilbert,nm0346910
Q15142208,Pascal Rabaud,nm0704754
Q15143721,André Neau,nm0623838
Q15143859,Jean-Louis Vialard,nm0895613
Q15143894,Elena Petrova,nm0678241
Q2907790,Bob Pater,nm0665429
Q2913266,Irving Lerner,nm0503615
Q5593289,Graham Streeter,nm1729222
Q5596240,Grant H. Crabtree,nm0185600
Q5596809,Kalle Bergholm,nm0074612
Q5600393,Otto Bökman,nm0127083
Q5602660,Henrik Carlheim-Gyllenskiöld,nm0350462
Q5605599,Greg Gardiner,nm0306755
Q5562882,Gina Keatley,nm4495391
Q5570190,Gustaf Bengtsson,nm0071086
Q5571387,Stefan Berg,nm1256125
Q5572393,Harald Berglund,nm0074703
Q5573181,Erik Bergstrand,nm0075052
Q5573607,Walfrid Bergström,nm0075125
Q2976588,Jennifer Fox,nm2060706
Q16886144,Romeo Tirone,nm0864268
Q16887679,Gábor N. Forgács,nm0286207
Q16887858,Shane F. Kelly,nm0446867
Q13493406,Paul Eagler,nm0247122
Q13502738,Hal Young,nm0949593
Q13538187,Peter Beňa,nm0070134
Q13564545,Madhu Ambat,nm0024263
Q13575354,Eddy van der Enden,nm0005699
Q1680918,James Orr,nm0650561
Q1681062,James S. Brown Jr.,nm0112927
Q1681372,Jamie Anderson,nm0026853
Q1681803,Jan Haft,nm2606340
Q1682015,Jan Lindkvist,nm0511951
Q1682033,Jan Malíř,nm0540974
Q17003244,Lee Lung-yue,nm0508471
Q17013502,Véréna Paravel,nm4045090
Q17019633,Manmohan Singh,nm0802168
Q17046451,Veli Kuzlu,nm1738801
Q17057486,Kåre Bergstrøm,nm0075129
Q17064511,Knut Gløersen,nm0323414
Q17086677,Bob Roberts,nm0730872
Q15116898,László Hartai,nm0366600
Q15117282,Gilbert P. Hamilton,nm0357872
Q15120657,Alphonse Gibory,nm0316813
Q15122221,Jean-Claude Larrieu,nm0488625
Q15122240,Stephan Massis,nm0557463
Q15126624,István Lugossy,nm0525271
Q15128841,Christopher C. Pearson,nm0669220
Q2918414,Aníbal Di Salvo,nm0224272
Q2918730,Cecilio Paniagua,nm0659467
Q2918927,Andrew Keenan-Bolger,nm0092935
Q3036022,Donald G. Jackson,nm0413459
Q3037188,Dorothy Todd Hénaut,nm0405732
Q3038047,Douglas Wilkinson,nm0929368
Q3038828,Cynthia Wade,nm1106629
Q3038840,David Blewitt,nm0088340
Q16008749,Fali Mistry,nm0592991
Q16012666,Ravikant Nagaich,nm0619102
Q16012983,Stanley Grant,nm0335653
Q16013371,Kamal Bose,nm0097878
Q16013968,David K. Stewart,nm0829308
Q16014936,Jal Mistry,nm0592992
Q16014997,Ray Sturgess,nm0836349
Q5615541,Sten Dahlgren,nm0197079
Q5616252,Bengt Dalunde,nm0198378
Q5617690,Petter Davidson,nm0203459
Q5622080,Guy Bee,nm0066218
Q5627286,Hugo Edlund,nm0249426
Q16734684,Velu Prabhakaran,nm0694883
Q16734957,Randal Kirk II,nm3241331
Q16735026,PJ Raval,nm1425860
Q16735506,Juan José Stagnaro,nm0821413
Q16750160,Radhu Karmakar,nm0439731
Q16751188,Mark Vargo,nm0889951
Q16751506,Menno Westendorp,nm0922540
Q15147162,Antoine Roch,nm0733728
Q15147747,Boris Timkovsky,nm0863611
Q15148500,Jan Weincke,nm0005926
Q15148925,Lubomir Bakchev,nm1188553
Q15149199,Laurent Barès,nm0059570
Q15149790,Mikhail Shamkovich,nm0787884
Q15151625,Roman Vasyanov,nm1664042
Q5606545,Gregg Heschong,nm0381353
Q5607049,Gregory M. Auer,nm0041674
Q5608350,Valdemar Christensen,nm0159932
Q5610849,Gholamreza Azadi,nm1471693
Q5611259,Olle Comstedt,nm0174096
Q5611300,Manuel Concha,nm2313809
Q5614699,Robby D.,nm0195996
Q5584489,Goran Trbuljak,nm0871542
Q5584651,Gordan Lederer,nm1252121
Q5585273,Gordon Hickie,nm0382683
Q5587484,Thor L. Brooks,nm0112283
Q5587521,Sara Broos,nm2089105
Q16941066,Tony Rabatoni,nm0704749
Q16941580,Antonio Merayo,nm0580121
Q16983171,Virke Lehtinen,nm0499925
Q16989098,Ville Mäkelä,nm0617432
Q16990248,Harri Räty,nm0753620
Q16991202,Pertti Veijalainen,nm0892032
Q16993316,Reynaldo Villalobos,nm0897794
Q16935164,Frank Pineda,nm0684020
Q16937634,Andreas Demmer,nm0218586
Q16937698,Peter Hannan,nm0360346
Q16937707,Max Schneider,nm0773944
Q16937921,Georges C. Stilly,nm0798142
Q16937921,Georges C. Stilly,nm0830209
Q16940243,Hélio Barrozo Netto,nm0057804
Q16940277,Ian SBF,nm4894169
Q2962845,Chester A. Lyons,nm0005782
Q2964826,Chris Ohlson,nm0645068
Q2965401,Christian Lara,nm0487897
Q2965568,Christian Pétron,nm0702470
Q2965618,Christian Santiago,nm1237402
Q2966331,Christophe Larue,nm1174294
Q16030438,Marius Sestier,nm2159173
Q16039199,Adam Arkapaw,nm1714622
Q16039270,Georges Asselin,nm0039792
Q16039505,Georges Barsky,nm0058297
Q16039583,Claude Becognée,nm0065903
Q16045629,Mohammad Ghazi,nm2244026
Q16045757,Rajab Ebadi,nm2305547
Q4142757,Marius Holdt,nm0390397
Q4143795,Vyacheslav Gordanov,nm0329867
Q4149712,Igor Grinyakin,nm2167006
Q4149831,Jonas Gricius,nm0340838
Q4152845,Evgeniy Guslinskiy,nm0348895
Q4157713,Danylo Demutskyi,nm0218837
Q5651706,Federico Gutiérrez-Larraya,nm0488572
Q5660001,Alberto Rodríguez Librero,nm0735705
Q3023402,Denys Desjardins,nm1029030
Q3026179,Diane Baratier,nm0053083
Q3027096,Didier Maigret,nm0537513
Q3035223,Dominique Henry,nm0377780
Q3035874,Don Owen,nm0654122
Q3045532,Dinos Katsouridis,nm0441525
Q3048715,Edward Warren,nm0912817
Q3050858,Elgin Lessley,nm0504380
Q3056959,Ernest Florman,nm0283076
Q2966415,Christophe Offenstein,nm0644393
Q2966420,Christophe Otzenberger,nm0653366
Q15069908,Abdelkrim Mohammed Derkaoui,nm2119001
Q15069922,Harry W. Gerstad,nm0314898
Q15069965,Jackson Rose,nm0002487
Q15069972,William Nobles,nm0633695
Q15070021,Frank Redman,nm0715002
Q15070028,Dan Mintz,nm0591763
Q15070241,Boris Kotov,nm0467759
Q16051676,Naser Rafat,nm1167147
Q16051797,Azim Javanrouh,nm0419474
Q16052009,Ali Allahyari,nm2247007
Q16052349,Hossein Shahabi,nm6745899
Q16052352,Nosratallah Kani,nm0437691
Q16052451,Rasool Ahadi,nm2245854
Q16052500,Nematollah Rafii,nm2414205
Q16052534,Kamal Motii,nm1553284
Q16052596,Mohammad Taghi Paksima,nm2779856
Q16054100,Homayoun Arjomand,nm1761462
Q16057829,Vinod bharathi A,nm5642938
Q16067202,R. Nataraja Mudaliar,nm0610911
Q16069869,Mat van Hensbergen,nm0378058
Q1683664,Johnny E. Jensen,nm0421528
Q1684853,Jean-François Robin,nm0732199
Q1685306,Jean-Yves Escoffier,nm0260389
Q2977391,Claude Fournier,nm0288476
Q2977437,Claude Gagnon,nm0300965
Q2977690,Claude Lecomte,nm0496284
Q2977901,Claude Nuridsany,nm0638175
Q3012562,Dalton Muir,nm0611338
Q16028400,Leonardo Di Costanzo,nm0182450
Q16028808,Pascal Plisson,nm1306200
Q16028846,Noël Ramettre,nm0708198
Q16028921,Charles R. Seeling,nm0781601
Q16028947,Louis Soulanes,nm0815809
Q16028999,Frédéric Tonolli,nm2805397
Q16029560,Sverre Bergli,nm0074675
