wikidata_id,name,imdb_id
Q456478,David Froman,nm0296313
Q438841,Jennifer Elise Cox,nm0185078
Q438843,Vanessa Blue,nm0089546
Q438860,Misty Upham,nm1130728
Q504232,Jeremy Rowley,nm0746811
Q504242,Andrew Crawford,nm0186697
Q504301,Andrew Cruickshank,nm0189972
Q504338,Joshua Cox,nm0185104
Q504886,Olivier Martinez,nm0553648
Q504982,Robert Powell,nm0694293
Q551354,Garrett Wang,nm0910897
Q526570,Sofia Ledarp,nm1924042
Q526580,Andy Luotto,nm0526874
Q526620,Alfre Woodard,nm0005569
Q526164,Gabrielle Dorziat,nm0234264
Q526201,Deborah Theaker,nm0857275
Q526250,Jacqueline Samuda,nm0760373
Q551355,Anjanette Comer,nm0173735
Q551389,Josef Rovenský,nm0746280
Q551411,David Conrad,nm0175633
Q536519,Nancy Valen,nm0883940
Q536524,Svetlana Khodchenkova,nm1300303
Q536113,Myriam Bru,nm0115360
Q536143,Kate Reid,nm0003679
Q451910,Heather Thomas,nm0001793
Q451916,Leslie Browne,nm0115038
Q526751,Martina Pinto,nm1296936
Q526779,Vivian Rich,nm0723735
Q526864,Beatrice Macola,nm0534151
Q504075,Ryan Merriman,nm0581365
Q504160,Barry Miller,nm0587944
Q551558,Callum Keith Rennie,nm0719678
Q551596,Jon Foster,nm0287898
Q551608,Enrique Murciano,nm0006663
Q526419,Andy Kindler,nm0454306
Q526468,Michael Massee,nm0557219
Q526529,Andy Linden,nm0511580
Q536612,Rosetta LeNoire,nm0502158
Q451879,Madge Kennedy,nm0448195
Q451880,William Devane,nm0001137
Q451889,Stella Hudgens,nm1800069
Q451894,Eric Balfour,nm0050156
Q451905,Marianne Rosenberg,nm0742273
Q526928,Suzanna Leigh,nm0500299
Q526943,Margaret Lee,nm0497810
Q527032,Gerda Lundequist,nm0526410
Q527047,Dorka Gryllus,nm0344802
Q505482,Andrew James Allen,nm0020264
Q505546,Alfréd Deésy,nm0223460
Q448362,John Derek,nm0001135
Q452101,Haley Paige,nm1048186
Q452125,Linsey Godfrey,nm1890963
Q452169,Donna Dixon,nm0001146
Q452217,Raven,nm0506610
Q551838,C. J. Graham,nm0333951
Q551849,Cyrille Thouvenin,nm0861862
Q551705,Léo Legrand,nm1675203
Q551708,Pierre Woodman,nm0940393
Q551733,Alain Terzian,nm0856176
Q536438,Darcy DeMoss,nm0218674
Q536465,Anna Polony,nm0689810
Q536543,Yvette Etiévant,nm0959923
Q536552,Jenny Seagrove,nm0780485
Q536571,Shannon Chandler,nm0151461
Q536594,Lise Delamare,nm0216209
Q536025,N'Bushe Wright,nm0942668
Q536030,Monica Calhoun,nm0004793
Q536111,Sally Gray,nm0336931
Q551945,Mario Barroso,nm0057825
Q551953,Paulo Pires,nm0685142
Q552026,Alfie Allen,nm0654295
Q504028,Chris Owens,nm0654334
Q451917,Mel Harris,nm0004995
Q456480,Robin Weigert,nm0917848
Q456481,Eva Henning,nm0377397
Q504455,Andrew Dice Clay,nm0001048
Q504458,Huey Lewis,nm0507271
Q504525,Andrew Duggan,nm0240887
Q438920,Berthe Bovy,nm0100664
Q438926,Eleonora Rossi Drago,nm0744103
Q451974,James Badge Dale,nm0197647
Q451978,Alexandra Adi,nm0004301
Q504164,Stephen Macht,nm0532685
Q504175,Jordan Rodrigues,nm3028004
Q504638,Carlo Campogalliani,nm0133153
Q504656,Todd Solondz,nm0001754
Q504878,Supla,nm0839485
Q536235,Mary Mara,nm0544721
Q536267,Chelsea Blue,nm0089490
Q536308,D. L. Hughley,nm0401018
Q552085,Nolan Gould,nm2188098
Q552090,Rico Rodriguez,nm2349726
Q552103,Connor Trinneer,nm0872997
Q551772,Christophe Honoré,nm0393394
Q551820,Filippo Timi,nm0863599
Q438956,Carolee Carmello,nm0138366
Q438992,Maddie Corman,nm0180025
Q536330,Teri Austin,nm0042535
Q536437,Edward Herrmann,nm0001346
Q451934,Andrea Savage,nm0767242
Q451945,Ita Rina,nm0727340
Q452425,Tori Welles,nm0919958
Q452455,Miriam Cooper,nm0178270
Q452475,Mackenzie Phillips,nm0680603
Q505093,Harry Baird,nm0047872
Q505128,Tomás Blanco,nm0087339
Q505256,Joe Greene,nm0338797
Q452232,Tim Russ,nm0750913
Q452288,Jeffrey Combs,nm0001062
Q504627,Barbet Schroeder,nm0775447
Q536702,Brigitte Maier,nm0537425
Q451992,Alba Parietti,nm0661482
Q452019,Cameron Bright,nm1080974
Q469954,Austin Butler,nm2581521
Q469964,Ildikó Bánsági,nm0126569
Q551859,Dimitri Diatchenko,nm0224929
Q551861,Xavier Dolan,nm0230859
Q551873,Karim Belkhadra,nm0067955
Q552063,Harry Baur,nm0062428
Q536992,Anton Geesink,nm0311669
Q448467,Jana Brejchová,nm0107012
Q552512,Willie Hoel,nm0388474
Q552031,Daniel Roebuck,nm0736263
Q537228,Taral Hicks,nm0382968
Q537239,Tina Sloan,nm0806022
Q537244,Dagmar Patrasová,nm0665764
Q537252,Paul Gleason,nm0322339
Q526886,Andy Nyman,nm0638762
Q526911,Delia Scala,nm0768742
Q526918,Nicole Calfan,nm0129885
Q536623,Lucie Laurier,nm0491426
Q536635,Odette Joyeux,nm0431641
Q536648,Jacqueline Doyen,nm0236260
Q536653,Jillian Armenante,nm0035395
Q452400,Mary Woronov,nm0001862
Q526733,Lorna Maitland,nm0537961
Q527052,George Murphy,nm0614278
Q469897,Hedy Burress,nm0123102
Q537040,Michael Hollick,nm2396647
Q537076,Georgia Brown,nm0113632
Q505264,Ezel Akay,nm0015121
Q505273,András Kozák,nm0469048
Q505474,Jean-Louis Roux,nm0746210
Q552126,Shane Van Dyke,nm0886749
Q552127,Gábor Agárdy,nm0013818
Q552162,Tim McInnerny,nm0570570
Q448484,Darby Stanchfield,nm1581670
Q448508,Chantal Goya,nm0333014
Q448522,Yvonne Sciò,nm0778543
Q552470,Donovan Leitch,nm6230258
Q552475,Ryan Ochoa,nm2452327
Q536603,Louise Marleau,nm0549087
Q536610,Corinne Touzet,nm0869788
Q448365,Poppy Morgan,nm1701062
Q448393,Candida Royalle,nm0747263
Q448414,Sharon Mitchell,nm0593722
Q469967,Géraldine Pailhas,nm0656768
Q470005,Joe Manganiello,nm0542133
Q470226,Asin,nm1821791
Q470244,Zhang Jingchu,nm1846368
Q448566,Nancy Kovack,nm0468222
Q448587,Anna Thomson,nm0505764
Q470007,Dawn Wells,nm0920171
Q470019,Terry Funk,nm0298750
Q470023,Helle Virkner,nm0899401
Q448481,Max Baer,nm0046368
Q470071,Emmaline Henry,nm0377819
Q470083,Liesel Pritzker Simmons,nm0560093
Q470086,Kellie Waymire,nm0915499
Q470092,Kristin Lehman,nm0005138
Q452347,Katie Stuart,nm0835758
Q452366,Aldo Maccione,nm0531511
Q470027,Gisèle Casadesus,nm0142704
Q552176,Steven Yeun,nm3081796
Q552317,Vítor Norte,nm0635974
Q470045,Aja,nm0014959
Q470051,María Luisa Bemberg,nm0069833
Q470062,Val Avery,nm0043088
Q470097,Léa Pool,nm0690794
Q470103,Karis Paige Bryant,nm0117151
Q470112,Stephanie Niznik,nm0633318
Q452025,Clara Khoury,nm1178702
Q452036,Anne Louise Hassing,nm0368482
Q452047,Ann Robinson,nm0732378
Q448430,Jeff Corey,nm0179786
Q448465,Katarzyna Cichopek,nm1486188
Q552748,Antony Costa,nm1101558
Q552780,Chris Morris,nm0606439
Q552802,Brian Patrick Wade,nm1341438
Q552670,Norman Rossington,nm0744395
Q552681,Pierre Brice,nm0108523
Q552726,Peter Stebbings,nm0824220
Q552639,Gilles Lellouche,nm0500976
Q452307,Romeo Miller,nm0999075
Q452326,Amanda Burton,nm0123511
Q452344,Christa Campbell,nm0132300
Q469914,Lindsay Sloane,nm0005441
Q469920,Victoria Pratt,nm0695560
Q469945,Naseeruddin Shah,nm0787462
Q552813,C. Aubrey Smith,nm0807580
Q552838,Leah Gibson,nm2706397
Q470252,Arlene Francis,nm0290086
Q536673,Karine Vanasse,nm0888468
Q536686,Sarah Danielle Madison,nm0535014
Q448475,Karolina Gruszka,nm0344734
Q448479,Cynthia Cleese,nm0165927
Q452494,Joan Rice,nm0723455
Q537706,Madita,nm0540672
Q537759,Maria Beatty,nm0064224
Q537809,Tsilla Chelton,nm0155098
Q452545,"Noah Beery, Sr.",nm0001935
Q452552,Grand L. Bush,nm0005598
Q470152,Alejandra Guzmán,nm0350031
Q470153,Reginald VelJohnson,nm0001817
Q448594,Esther Ralston,nm0707803
Q448606,Theresa Saldana,nm0757854
Q448630,Nancy Kwan,nm0477088
Q452555,Noureen DeWulf,nm1715275
Q452560,Pell James,nm1169819
Q452602,Jeanie MacPherson,nm0534221
Q452618,Jane Levy,nm3994408
Q452624,Laurie Bird,nm0083401
Q552889,Marshall Manesh,nm0542000
Q552896,Devon Bostick,nm1256602
Q448837,Andre 3000,nm0071275
Q448869,Urszula Modrzyńska,nm0595338
Q448876,Melba Moore,nm0601610
Q470123,Lyda Borelli,nm0096330
Q470134,Corinne Calvet,nm0130794
Q470139,Maggie McNamara,nm0573704
Q537190,David Keith,nm0001418
Q452507,Dolly Golden,nm0325410
Q452526,Gisela May,nm0561957
Q470190,James Arness,nm0000790
Q470210,Haluk Bilginer,nm0082211
Q553106,Bronson Pelletier,nm1563736
Q553111,Charlie Bewley,nm3404934
Q553114,Alex Meraz,nm2158803
Q537193,Daphne Ashbrook,nm0038695
Q537212,Oja Kodar,nm0462648
Q537222,Ran Danker,nm1763736
Q536660,Leslie Landon,nm0484930
Q452612,Caroline Loeb,nm0517197
Q449004,Kiti Mánver,nm0544330
Q470307,Aylin Aslım,nm2082555
Q470416,Geeta Dutt,nm0244869
Q470442,Stoya,nm2851882
Q448683,Stephanie Leonidas,nm0503060
Q448711,Jennifer Decker,nm0213847
Q448729,Jenny O'Hara,nm0641266
Q537412,Nina Gunke,nm0348140
Q537467,Stina Berg,nm0073906
Q537487,Hichem Rostom,nm0744599
Q552972,Ty Olsson,nm0648153
Q552341,Plan B,nm2304008
Q552379,Sean Chapman,nm0152521
Q552424,Dana Ashbrook,nm0000796
Q452763,Earl Boen,nm0091286
Q452765,Jim Garrison,nm0308426
Q537322,Will Sampson,nm0760225
Q537331,Jacinta Wawatai,nm1151647
Q537383,Heather Lauren Olson,nm0006579
Q448755,Matt Czuchry,nm0194516
Q448775,Hu Die,nm0398872
Q448800,Li Lili,nm0508459
Q448910,Dorothée,nm0234012
Q448921,Tatiana Vilhelmová,nm0897510
Q452650,Christopher Fairbank,nm0265457
Q452688,Brandy Ledford,nm0496555
Q448960,Cory Lee,nm0881875
Q448968,Dejan Čukić,nm0191318
Q448975,Kimberly Elise,nm0253708
Q448983,Lorna Luft,nm0005167
Q537510,Eva Bartok,nm0058982
Q449020,Hattie Jacques,nm0415150
Q470731,Archie Moore,nm0600911
Q470746,David Kelly,nm0446303
Q470466,Faina Ranevskaya,nm0709993
Q470534,Renato Izzo,nm0412871
Q538123,Jason Connery,nm0001064
Q538129,Martha Hackett,nm0352485
Q448899,Chelsea Noble,nm0633564
Q470591,John Saxon,nm0768334
Q470680,Ami Dolenz,nm0000371
Q448923,Mala Powers,nm0694580
Q448945,Rosalba Neri,nm0626219
Q452630,Mildred Davis,nm0205192
Q452647,Sunny Mabrey,nm1007554
Q537931,Javier Cámara,nm0194572
Q448525,Rita Montaner,nm0598981
Q448533,Samantha Strong,nm0835048
Q448534,Una O'Connor,nm0640547
Q537529,Renārs Kaupers,nm1355465
Q537584,Corinne Le Poulain,nm0494543
Q537598,Xenia Gratsos,nm0268187
Q537684,Cheryl Miller,nm0588071
Q538146,Paz Padilla,nm0655759
Q538159,Francis Capra,nm0135584
Q538176,Phyllis Dare,nm0201141
Q452730,Anica Dobra,nm0229733
Q452749,Florence Henderson,nm0001341
Q553181,Daniel Cudmore,nm1214436
Q553197,Kiowa Gordon,nm3377042
Q553207,Judi Shekoni,nm0790944
Q471006,Dirk Benedict,nm0070767
Q471018,Ernie Hudson,nm0001368
Q552843,Luca Calvani,nm1017719
Q552848,Tom Drake,nm0237025
Q552876,Jacques Frantz,nm0291790
Q552997,Lateef Crowder Dos Santos,nm1956628
Q553037,Richard Bremmer,nm0107101
Q553099,Chaske Spencer,nm1119726
Q552945,Aileen Quinn,nm0703747
Q552962,Dean Collins,nm1707083
Q471023,Jimmy Durante,nm0002051
Q471062,Andrew Lauer,nm0490774
Q470898,Sonu Nigam,nm0631415
Q470906,Russell Peters,nm0992289
Q470798,Gérard Oury,nm0653620
Q470804,Michel Duchaussoy,nm0239816
Q470831,Fons Rademakers,nm0705444
Q449035,Winston Ntshona,nm0637681
Q470843,Jan Decleir,nm0213912
Q452827,Beth Allen,nm0020304
Q452838,Spencer Redford,nm1167195
Q452867,Karina Arroyave,nm0037410
Q537980,Everlyn Sampi,nm1082266
Q538038,Celia Gregory,nm0339767
Q538083,Evan Stone,nm0831866
Q470260,Griffin Dunne,nm0001162
Q553454,Joe Dallesandro,nm0198072
Q553528,Alejandro Fernández,nm0273370
Q471163,Jonathan Bennett,nm1057932
Q471188,Tõnu Trubetsky,nm1873566
Q449062,Barbara Windsor,nm0934774
Q449070,Googie Withers,nm0936727
Q471580,Bekim Fehmiu,nm0270443
Q471687,Andrius Mamontovas,nm2274830
Q470998,Stuart Whitman,nm0926183
Q471003,John Larroquette,nm0488662
Q553276,Steve Allen,nm0006752
Q449072,Gwendoline Yeo,nm1290102
Q449082,Roxane Mesquida,nm0581953
Q449091,Edwige Feuillère,nm0275428
Q537856,Jamie Renée Smith,nm0808603
Q537869,Massimo Girotti,nm0320988
Q471865,Rhyno,nm0314345
Q471874,Jinggoy Estrada,nm1257073
Q471879,Joss Ackland,nm0000722
Q552900,Kenan Thompson,nm0860380
Q552918,Kyle Sullivan,nm0838202
Q552942,Len Lesser,nm0504335
Q538194,Anne Meacham,nm0574859
Q538222,Jean Rogers,nm0736939
Q471740,Armen Dzhigarkhanyan,nm0246150
Q471801,James Michael Tyler,nm0878837
Q538546,Ann Magnuson,nm0005174
Q538666,Paca Gabaldón,nm0299929
Q538681,Elvira Ríos,nm0753816
Q471143,Matthew Lawrence,nm0492932
Q471157,Mark Valley,nm0885090
Q449147,Kang Soo-youn,nm0437642
Q449209,Jocelyn Brando,nm0104720
Q449213,Frances O'Connor,nm0640322
Q553338,Omar Metwally,nm1272540
Q553359,Cody Longo,nm2410822
Q553575,Fess Parker,nm0662240
Q553704,Cameron Boyce,nm2624602
Q452986,Chandra West,nm0921979
Q452991,Tom McGowan,nm0569711
Q538542,Lonette McKee,nm0571188
Q471309,Dean Jagger,nm0415591
Q471373,Amin Hayai,nm1473166
Q471485,Amina Gusner,nm0348911
Q538352,Esther Sandoval,nm0762115
Q538388,Ewa Gawryluk,nm0310718
Q538490,Jessica Campbell,nm0004795
Q538530,Robert Party,nm0664079
Q449036,Joan Sims,nm0801330
Q553323,Kieren Hutchison,nm0404456
Q553329,Ljubomir Kerekeš,nm0449270
Q553331,Jules Berry,nm0077598
Q452792,Lola Novaković,nm0636947
Q452799,Del Monroe,nm0598489
Q452805,Rebecca Breeds,nm2843024
Q452946,Beata Pozniak,nm0694796
Q453353,Daisy Fuentes,nm0004942
Q453415,Reta Shaw,nm0789931
Q453419,Diana Karenne,nm0439188
Q471215,Leigh Whannell,nm1191481
Q471281,James Dunn,nm0007223
Q553932,Arne Lindtner Næss,nm0639021
Q453091,Michelle Ferre,nm0274255
Q453094,Joe Ranft,nm0710020
Q453125,Eve Meyer,nm0583102
Q453213,Barbara Crampton,nm0186225
Q538965,Paula Taylor,nm1317171
Q539011,Tracey Cherelle Jones,nm0429385
Q539082,Kim Schraner,nm0775148
Q539099,Lou Gish,nm0321092
Q515417,Greta Thyssen,nm0862353
Q515442,Antun Nalis,nm0620548
Q515445,Beatriz Spelzini,nm0817734
Q515459,Dimitra Arliss,nm0035195
Q452979,J. Smith-Cameron,nm0810397
Q471921,Ken Jenkins,nm0420898
Q471957,Steve Kanaly,nm0437076
Q449240,Anémone,nm0031785
Q453581,Lee Garlington,nm0307600
Q453584,Isuzu Yamada,nm0945222
Q453602,Musidora,nm0615736
Q471804,Ryan Stiles,nm0830198
Q515973,András Fricsay,nm0294842
Q515997,Mariangela Giordano,nm0320341
Q516035,Troy Donahue,nm0001148
Q471492,Amina Pirani Maggi,nm0685066
Q471518,Thierry Sabine,nm0754753
Q471542,Kishore Kumar,nm0474822
Q453549,Ned Glass,nm0321982
Q453555,Hanka Ordonówna,nm0649542
Q453568,Fatemeh Motamed-Arya,nm0609310
Q453573,Vicki Richter,nm1700863
Q471068,Lewis Smith,nm0809095
Q471081,Patrick Flueger,nm1005514
Q471128,Chi McBride,nm0564277
Q449127,David Rees Snell,nm0811027
Q449130,Angharad Rees,nm0715878
Q449134,Mary Beth Peil,nm0670526
Q449141,Martha MacIsaac,nm0532900
Q515632,Ossie Davis,nm0001115
Q515659,Lori Martin,nm0552700
Q515717,Isabella Acres,nm2699362
Q449249,Chelsea Hobbs,nm0387581
Q449255,Linda Ulvaeus,nm0880745
Q449265,Leslie Parrish,nm0663562
Q449287,Tiffany Evans,nm1793169
Q553742,Vesa-Matti Loiri,nm0517978
Q553750,Carlo Campanini,nm0132135
Q553813,Billy Campbell,nm0001004
Q553873,Gil Birmingham,nm0083655
Q554091,Brody Jenner,nm1955925
Q817434,Benjamin Cabuk,nm1926665
Q817442,Benjamin Christensen,nm0159725
Q453222,Julie McCullough,nm0567204
Q453245,Luana Patten,nm0666087
Q453257,Irina Antonenko,nm4794057
Q453313,Rachael Stirling,nm0830556
Q553365,Jay Ryan,nm1216008
Q553436,Hal Linden,nm0511604
Q453063,Amalie Konsa,nm0465335
Q453065,Beverly Todd,nm0865119
Q453501,Erica Yohn,nm0948361
Q453515,Armando Calvo,nm0130922
Q453516,Susan Cabot,nm0127693
Q554065,Robert Buckley,nm0118682
Q538716,Matt Schulze,nm0776580
Q538788,Ruby Turner,nm0877852
Q538869,Ivana Božilović,nm0102497
Q538949,Natthaweeranuch Thongmee,nm1801651
Q453620,Yara Shahidi,nm2780578
Q453631,Barbara Anderson,nm0026392
Q515904,Andrzej Żuławski,nm0958558
Q515930,Isabelle Candelier,nm0133713
Q515964,András Bálint,nm0126537
Q553895,Angela Sarafyan,nm1494168
Q553904,Guillaume Gouix,nm0332267
Q515562,Cymphonique Miller,nm2597467
Q515571,Yumi Takigawa,nm0847662
Q515575,Kelly Adams,nm1433549
Q817739,Benjamin Whitrow,nm0926368
Q509274,Lizé Santana,nm3515489
Q509290,Laura Adani,nm0011563
Q509314,Fernand Ledoux,nm0496614
Q515587,Anita Kert Ellis,nm0254694
Q515592,Andrzej Seweryn,nm0786614
Q509102,Evelyn Lear,nm0495176
Q509117,Chloe Webb,nm0916050
Q509158,Diane McBain,nm0564223
Q472419,Leopoldo Trieste,nm0872689
Q472425,Glenn Anders,nm0026011
Q472435,Scott Jacoby,nm0415016
Q449494,James Francis Ginty,nm0320179
Q449507,Faith Prince,nm0697650
Q553941,Memmo Carotenuto,nm0139214
Q554000,Martin Gabel,nm0300010
Q516312,Eyþór Guðjónsson,nm1898448
Q516365,Jill Banner,nm0052307
Q449309,Anne Vernon,nm0894636
Q449324,Wendie Jo Sperber,nm0818274
Q472079,Garfield Morgan,nm0604669
Q472084,Logan Marshall-Green,nm1334869
Q472024,Vladimir Zeldin,nm0954479
Q472053,Morris Chestnut,nm0004820
Q515753,Toni Kalem,nm0435677
Q515860,Nikki Charm,nm0153325
Q515867,Andrzej Łapicki,nm0487493
Q453639,Eve Plumb,nm0000589
Q453652,Faith Minton,nm0591729
Q453654,Mercedes Mason,nm1997689
Q449520,Ellie Cornell,nm0332081
Q449521,Fred Willard,nm0929609
Q472216,Rupert Graves,nm0001291
Q822265,Paola Senatore,nm0784106
Q822318,Bernard Bonnin,nm0095072
Q822345,Bernard Campan,nm0132064
Q817752,Benjamin Zobrys,nm0957524
Q817933,Benno Hoffmann,nm0389152
Q818398,Beny Deus,nm0222023
Q818410,Benyamin Sueb,nm1245698
Q553880,Antti Reini,nm0718194
Q553888,Esko Salminen,nm0758722
Q449336,Joe E. Lewis,nm0507367
Q449352,Elisa Donovan,nm0232975
Q449360,Toyah Willcox,nm0929679
Q472244,António Feio,nm0270756
Q472282,Josh Charles,nm0001038
Q817541,Benjamin Holtschke,nm4581864
Q817563,Benjamin Kernen,nm1495151
Q817572,Benjamin Kiss,nm3841386
Q817579,Benjamin Kramme,nm2526944
Q817611,Benjamin Martins,nm3249218
Q509192,Diahnne Abbott,nm0007958
Q509200,Marius Müller-Westernhagen,nm0618389
Q449373,Sydne Rome,nm0739185
Q449384,Kaori Shimizu,nm0793654
Q449392,Karri Turner,nm0877681
Q516164,Frances Cuka,nm0191311
Q516165,Connor Gibbs,nm2720952
Q516281,Alexander Vertinsky,nm0895037
Q516287,Ingrid Martinez,nm0554456
Q449465,Timothy Carey,nm0137046
Q449493,Mie Hama,nm0357240
Q449665,Alwara Höfels,nm2617178
Q449679,Colm Feore,nm0272173
Q449704,Blanche Yurka,nm0951063
Q817677,Benjamin Salisbury,nm0758436
Q817697,Benjamin Stone,nm1276105
Q817725,Benjamin W. S. Lum,nm0525812
Q817734,Benjamin Walker,nm0907548
Q554009,Eric Swiss,nm2646237
Q554044,Sam Levene,nm0505249
Q472407,Haaz Sleiman,nm1896736
Q472411,Tony Haygarth,nm0371304
Q472418,Ted de Corsia,nm0208125
Q542574,Sonya Smith,nm0809991
Q542637,Colette Marchand,nm0545376
Q542789,Alicia Goranson,nm0329773
Q449531,Kevin Nealon,nm0005265
Q449561,Jayne Brook,nm0111632
Q516058,Patricio Borghetti,nm0096652
Q516067,Maria Grazia Spina,nm0818824
Q516073,Miiko Taka,nm0846987
Q823912,Bernd Moss,nm1031466
Q824231,Bernd Seebacher,nm0781446
Q824272,Bernd Stegemann,nm0797031
Q824290,Bernd Stephan,nm0826835
Q824652,Bernhard-Heinrich Herzog,nm0381297
Q516630,Lawrence Dobkin,nm0229697
Q516634,Graziella Granata,nm0334676
Q516658,Michael Steger,nm1555161
Q516659,Virginia Williams,nm1075208
Q472320,Skeet Ulrich,nm0000240
Q472383,Eric Scott,nm0779109
Q509341,Sofia Shinas,nm0793836
Q509366,Tosca D'Aquino,nm0195388
Q509369,Vivienne Chandler,nm0151302
Q543266,Maria Stenz,nm0826713
Q543385,Helen Menken,nm0579681
Q543477,Tiffany Dupont,nm1520988
Q543496,Joanne Samuel,nm0760394
Q822610,Bernard Miles,nm0587061
Q822780,Bernard White,nm0924502
Q822791,Bernard Yerlès,nm0947611
Q516082,Colin Ferguson,nm0272399
Q516106,Franca Bettoia,nm0079399
Q449580,Lynne Thigpen,nm0858106
Q822377,Bernard Cribbins,nm0187754
Q822383,Bernhard Droog,nm0238274
Q822410,Bernard Farcy,nm0267188
Q822470,Bernard Horsfall,nm0395420
Q822497,Bernard Joseph McFadden,nm0568653
Q822512,Bernard Kates,nm0441230
Q472438,Chad Allen,nm0020354
Q472460,Sean Marshall,nm0551171
Q472482,Brian Howe,nm0397788
Q449397,Choi Eun-hee,nm0158804
Q449402,Jodie Whittaker,nm2092886
Q516483,Peter MacNeill,nm0534132
Q542943,Phil Bruns,nm0116575
Q542979,Shannon Cochran,nm0168213
Q509601,Tamara Lees,nm0498746
Q509628,Kate Ashfield,nm0038918
Q509659,Sami Gayle,nm3774109
Q449584,Alicia Álvaro,nm0039707
Q449602,Glenne Headly,nm0000444
Q509660,Arik Einstein,nm0251870
Q509777,Joséphine de La Baume,nm3033378
Q509779,Judi Trott,nm0873661
Q820928,Berko Acker,nm0009922
Q821377,Zoltán Mucsi,nm0610904
Q822099,Enrique Lizalde,nm0515424
Q822232,Bernard Alane,nm0015961
Q517137,Donal Logue,nm0006610
Q517155,Laura Wilson,nm1025747
Q516692,Suzanne Shepherd,nm0791877
Q516829,Jeannette Batti,nm0061393
Q516390,Robert Young,nm0001870
Q825469,Bernhard Kuhnt,nm1675187
Q825535,Bernhard Letizky,nm0504697
Q825593,Bernhard Majcen,nm2499526
Q825654,Bernhard Murg,nm1296291
Q825736,Bernhard Piesk,nm0682832
Q516396,Kadamba Simmons,nm0799811
Q516421,Sumela Kay,nm0443184
Q516464,Danielle Spencer,nm0817908
Q449425,Jin Hui-gyeong,nm0423080
Q449431,Keri Lynn Pratt,nm0005325
Q449458,Emma Chambers,nm0150324
Q542810,Patrika Darbo,nm0004858
Q449633,Remigijus Vilkaitis,nm3624719
Q449634,Da Brat,nm0004771
Q449640,Anny Duperey,nm0243175
Q509967,Ellen Weston,nm0922948
Q509979,Tracey Needham,nm0624121
Q517272,Bernard-Pierre Donnadieu,nm0232627
Q517317,Rano Karno,nm0439834
Q542566,Emi Kuroda,nm1902903
Q542571,Jeremy Irvine,nm3528539
Q823506,Bernd Gnann,nm0323454
Q823551,Bernd Hall,nm0355340
Q823669,Bernd Jeschek,nm0422114
Q509988,Charlotte Valandrey,nm0883484
Q509992,Lorelei Lee,nm2439425
Q823445,Bernd Fischerauer,nm0279177
Q516935,Jüri Järvet,nm0433525
Q516939,Belita,nm0067927
Q517063,Isabel Chan,nm1225348
Q543548,Angry Anderson,nm0026353
Q449616,Gayle Hunnicutt,nm0402281
Q449626,Melonie Diaz,nm0246686
Q472504,Jason Flemyng,nm0002076
Q472535,Desi Arnaz,nm0000789
Q516505,Axelle Carolyn,nm2130745
Q516522,Peter Noone,nm0634760
Q516627,Wende Wagner,nm0906147
Q449645,Nancy Lee Grahn,nm0334398
Q449649,Maria Riva,nm0728958
Q472592,Amleto Novelli,nm0637019
Q542468,Christopher Logue,nm0517787
Q542469,Mary Apick,nm0032040
Q542540,Nena Cardenas,nm1348324
Q823104,Bernardus Manders,nm1133721
Q823258,Bernd Aldor,nm0017630
Q823397,Bernd E. Jäger van Boxen,nm0902033
Q516675,Linda Sini,nm0790167
Q516690,Walton Goggins,nm0324658
Q517576,Anya Lahiri,nm1217016
Q517602,Mary Kate Schellhardt,nm0770788
Q517379,Bruno Kirby,nm0456124
Q517405,Kevin Dillon,nm0001143
Q509259,Harrison Young,nm0949599
Q510056,Valérie Karsenti,nm0440149
Q510058,Emelia Burns,nm2488008
Q510101,Seeta Devi,nm0222489
Q449728,Anissa Jones,nm0427490
Q825931,Bernhard Schütz,nm0778353
Q826043,Francis Magee,nm0535837
Q826075,Bernhard Ulrich,nm2484687
Q510161,Tchavolo Schmitt,nm1119594
Q510171,Kim Winona,nm0935442
Q510227,Louise Portal,nm0691925
Q510363,Ina Balin,nm0000839
Q824767,Bernhard Bettermann,nm0079322
Q824795,Bernhard Bozian,nm2173018
Q825124,Felicia Mercado,nm0580157
Q825281,Bernhard Hoëcker,nm0398517
Q449813,Nicu Constantin,nm0176046
Q461399,Carole Laure,nm0491021
Q461401,Jamie Waylett,nm0915488
Q461473,Nicole Berger,nm0074303
Q461605,Marjoe Gortner,nm0331374
Q461617,Sara Martins,nm0554120
Q461623,Leah Cairns,nm1489668
Q509385,Phyllis Kirk,nm0456533
Q509438,Marie Guillard,nm0346994
Q509442,Charlotte Chatton,nm0154195
Q509446,Chesty Morgan,nm0604553
Q509865,Mari Aldon,nm0017628
Q509900,Santiago Segura,nm0782213
Q509953,Lucy DeVito,nm2192439
Q543630,Sidney Olcott,nm0646058
Q827162,Berry Kroeger,nm0471854
Q827300,Bert Bailey,nm0047150
Q827325,Bert Böhlitz,nm1128107
Q449753,Fay Compton,nm0174029
Q449766,Wendy Barrie,nm0057412
Q449770,Marina Ladynina,nm0480651
Q449794,Yvonne Printemps,nm0697869
Q461493,Angelo Muscat,nm0615569
Q461550,Natasha Yarovenko,nm1388067
Q461583,Amelia Marshall,nm0550741
Q543634,Rhonda Shear,nm0005418
Q543637,Lyle Lovett,nm0005164
Q543669,Alice Sapritch,nm0764664
